P@Station	0.7516129016876221
R@Station	0.91015625
F1@Station	0.8233215808868408
P@Food	0.6591376066207886
R@Food	0.75
F1@Food	0.7016393542289734
P@ORG	0.8211920261383057
R@ORG	0.8056307435035706
F1@ORG	0.813336968421936
P@AnatomicalStructure	0.5313283205032349
R@AnatomicalStructure	0.8653061389923096
F1@AnatomicalStructure	0.6583850979804993
P@OtherLOC	0.6386861205101013
R@OtherLOC	0.7575757503509521
F1@OtherLOC	0.6930692791938782
P@OtherPROD	0.6121212244033813
R@OtherPROD	0.6474359035491943
F1@OtherPROD	0.6292834877967834
P@SportsGRP	0.8882544636726379
R@SportsGRP	0.9527559280395508
F1@SportsGRP	0.9193752408027649
P@Artist	0.6661264300346375
R@Artist	0.665766716003418
F1@Artist	0.6659465432167053
P@Medication/Vaccine	0.7726098299026489
R@Medication/Vaccine	0.7910053133964539
F1@Medication/Vaccine	0.7816993594169617
P@Facility	0.6666666865348816
R@Facility	0.6146681904792786
F1@Facility	0.6396123766899109
P@WrittenWork	0.6950052976608276
R@WrittenWork	0.7448747158050537
F1@WrittenWork	0.71907639503479
P@VisualWork	0.6270983219146729
R@VisualWork	0.6945551037788391
F1@VisualWork	0.6591052412986755
P@Vehicle	0.7814207673072815
R@Vehicle	0.7526316046714783
F1@Vehicle	0.7667560577392578
P@Scientist	0.38604649901390076
R@Scientist	0.6287878751754761
F1@Scientist	0.47838616371154785
P@ArtWork	0.5135135054588318
R@ArtWork	0.08920187503099442
F1@ArtWork	0.15199999511241913
P@MusicalGRP	0.6157024502754211
R@MusicalGRP	0.8563218116760254
F1@MusicalGRP	0.7163461446762085
P@Disease	0.7737341523170471
R@Disease	0.7712934017181396
F1@Disease	0.7725118398666382
P@Symptom	0.6428571343421936
R@Symptom	0.7714285850524902
F1@Symptom	0.701298713684082
P@Software	0.8244766592979431
R@Software	0.7283072471618652
F1@Software	0.773413896560669
P@HumanSettlement	0.903805136680603
R@HumanSettlement	0.8724682331085205
F1@HumanSettlement	0.8878602385520935
P@Drink	0.7338129281997681
R@Drink	0.75
F1@Drink	0.7418181896209717
P@Cleric	0.6757990717887878
R@Cleric	0.7830687761306763
F1@Cleric	0.7254902124404907
P@MedicalProcedure	0.7244094610214233
R@MedicalProcedure	0.8189911246299744
F1@MedicalProcedure	0.7688022255897522
P@AerospaceManufacturer	0.1034482792019844
R@AerospaceManufacturer	0.03529411926865578
F1@AerospaceManufacturer	0.05263157933950424
P@MusicalWork	0.3035714328289032
R@MusicalWork	0.7727272510528564
F1@MusicalWork	0.43589743971824646
P@Politician	0.5275423526763916
R@Politician	0.6467532515525818
F1@Politician	0.5810968279838562
P@PrivateCorp	0.8082191944122314
R@PrivateCorp	0.7023809552192688
F1@PrivateCorp	0.7515923380851746
P@OtherPER	0.6621983647346497
R@OtherPER	0.3333333432674408
F1@OtherPER	0.4434470236301422
P@SportsManager	0.5517241358757019
R@SportsManager	0.2596348822116852
F1@SportsManager	0.3531034588813782
P@CarManufacturer	0.7362637519836426
R@CarManufacturer	0.9178082346916199
F1@CarManufacturer	0.8170731663703918
P@Clothing	0.5564516186714172
R@Clothing	0.8961039185523987
F1@Clothing	0.6865671873092651
P@PublicCorp	0.5909090638160706
R@PublicCorp	0.8086124658584595
F1@PublicCorp	0.6828283071517944
P@Athlete	0.6100244522094727
R@Athlete	0.8500851988792419
F1@Athlete	0.7103202939033508
macro@f1	0.6576694846153259
micro@P	0.729902446269989
micro@R	0.7483081221580505
micro@F1	0.7389907240867615
MD@R	0.8761153221130371
MD@P	0.8545660972595215
MD@F1	0.8652065396308899
ALLTRUE	23199.0
ALLRECALLED	20325.0
ALLPRED	23784.0
loss	9.271079017056358
